ncbi_species_taxid	accession	ncbi_organism_name	species	fasta_file_path	ncbi_taxonomy	source	is_published
1238467	Puccinia striiformis f. sp. tritici 104 E137 A-	Puccinia striiformis f. sp. tritici 104E137A	Puccinia striiformis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pucstr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia striiformis	Mycocosm	Y
1245769	Lachancea lanzarotensis CBS 12615	Lachancea lanzarotensis	Lachancea lanzarotensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lacla1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Lachancea;s__Lachancea lanzarotensis	Mycocosm	Y
1246581	Paramicrosporidium saccamoebae KSL3	Paramicrosporidium saccamoebae	Paramicrosporidium saccamoebae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Parsa1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Cryptomycota;c__;o__;f__;g__Paramicrosporidium;s__Paramicrosporidium saccamoebae	Mycocosm	Y
1250544	Sphaerosporella brunnea Sb_GMNB300 v2.0	Sphaerosporella brunnea	Sphaerosporella brunnea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Sphbr2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Sphaerosporella;s__Sphaerosporella brunnea	Mycocosm	Y
1258663	Leucoagaricus gongylophorus Ac12	Leucoagaricus gongylophorus Ac12	Leucoagaricus gongylophorus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Leugo1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus gongylophorus	Mycocosm	Y
1262450	Ophiostoma piceae UAMH 11346	Ophiostoma piceae UAMH 11346	Ophiostoma piceae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ophpic1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Ophiostoma;s__Ophiostoma piceae	Mycocosm	Y
1263082	Lichtheimia corymbifera JMRC:FSU:9682	Lichtheimia corymbifera JMRC:FSU:9682	Lichtheimia corymbifera	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Liccor1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Lichtheimiaceae;g__Lichtheimia;s__Lichtheimia corymbifera	Mycocosm	Y
1263415	Endocarpon pusillum Z07020	Endocarpon pusillum Z07020	Endocarpon pusillum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/EndpusZ1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Endocarpon;s__Endocarpon pusillum	Mycocosm	Y
1266666	Lachancea nothofagi CBS 11611	Lachancea nothofagi CBS 11611	Lachancea nothofagi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lacno1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Lachancea;s__Lachancea nothofagi	Mycocosm	Y
1266667	Lachancea meyersii CBS 8951	Lachancea meyersii CBS 8951	Lachancea meyersii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lacme1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Lachancea;s__Lachancea meyersii	Mycocosm	Y
1271458	Rhizopus microsporus var. chinensis CCTCC M201021	Rhizopus microsporus var. chinensis CCTCC M201021	Rhizopus microsporus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhich1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Rhizopodaceae;g__Rhizopus;s__Rhizopus microsporus	Mycocosm	Y
1276135	Metarhizium anisopliae ARSEF 549	Metarhizium anisopliae ARSEF 549	Metarhizium anisopliae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Metani1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium anisopliae	Mycocosm	Y
1277687	Pseudozyma flocculosa PF-1	Pseudozyma flocculosa PF-1	Pseudozyma flocculosa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Psefl1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Pseudozyma;s__Pseudozyma flocculosa	Mycocosm	Y
1279043	Cladophialophora carrionii CBS 160.54	Cladophialophora carrionii CBS 160.54	Cladophialophora carrionii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Claca1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora carrionii	Mycocosm	Y
1279085	Fusarium fujikuroi IMI 58289	Fusarium fujikuroi IMI 58289	Fusarium fujikuroi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fusfu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium fujikuroi	Mycocosm	Y
1280837	Meira miltonrushii MCA 3882 v1.0	Meira miltonrushii	Meira miltonrushii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Meimi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__Brachybasidiaceae;g__Meira;s__Meira miltonrushii	Mycocosm	Y
1283841	Stachybotrys chlorohalonata IBT 40285	Stachybotrys chlorohalonata IBT 40285	Stachybotrys chlorohalonata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Stachl1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__Stachybotrys chlorohalonata	Mycocosm	Y
1283842	Stachybotrys chartarum IBT 40288	Stachybotrys chartarum IBT 40288	Stachybotrys chartarum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Stach1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__Stachybotrys chartarum	Mycocosm	Y
1284197	Monacrosporium haptotylum CBS 200.50	Dactylellina haptotyla CBS 200.50	Dactylellina haptotyla	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Monha1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylellina;s__Dactylellina haptotyla	Mycocosm	Y
1284279	Antonospora locustae HM-2013	Antonospora locustae HM-2013	Antonospora locustae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Antlo1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Microsporidia;c__;o__;f__;g__Antonospora;s__Antonospora locustae	Mycocosm	Y
1286916	Piptocephalis tieghemiana RSA 1565 v1.0	Piptocephalis tieghemiana	Piptocephalis tieghemiana	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Piptie1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Piptocephalis;s__Piptocephalis tieghemiana	Mycocosm	Y
1286976	Phaeoacremonium aleophilum UCRPA7	Phaeoacremonium minimum UCRPA7	Phaeoacremonium minimum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Phaal1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Togniniales;f__Togniniaceae;g__Phaeoacremonium;s__Phaeoacremonium minimum	Mycocosm	Y
1287680	Neofusicoccum parvum UCRNP2	Neofusicoccum parvum UCRNP2	Neofusicoccum parvum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Neopa1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Neofusicoccum;s__Neofusicoccum parvum	Mycocosm	Y
1287681	Eutypa lata UCREL1	Eutypa lata UCREL1	Eutypa lata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Eutla1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Eutypa;s__Eutypa lata	Mycocosm	Y
1287689	Rhizoctonia solani AG-8 WAC10335	Rhizoctonia solani AG-8 WAC10335	Rhizoctonia solani	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhisola1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Rhizoctonia;s__Rhizoctonia solani	Mycocosm	Y
1295533	Cryptococcus amylolentus CBS 6039	Cryptococcus amylolentus CBS 6039	Cryptococcus amylolentus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cryam1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus amylolentus	Mycocosm	Y
1296105	Cryptococcus gattii VGIV IND107	Cryptococcus gattii VGIV IND107	Cryptococcus gattii VGIV	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/CgaVGIV_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus gattii VGIV	Mycocosm	Y
1296111	Cryptococcus gattii CA1873	Cryptococcus gattii CA1873	Cryptococcus gattii VGIII	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/CgaCA1873_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus gattii VGIII	Mycocosm	Y
1299270	Wallemia ichthyophaga EXF-994	Wallemia ichthyophaga EXF-994	Wallemia ichthyophaga	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Walic1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Wallemiales;f__Wallemiaceae;g__Wallemia;s__Wallemia ichthyophaga	Mycocosm	Y
1302862	Sodiomyces alkalinus v1.0	Sodiomyces alkalinus	Sodiomyces alkalinus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Sodal1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Sodiomyces;s__Sodiomyces alkalinus	Mycocosm	Y
1305733	Rhodotorula sp. JG-1b	Rhodotorula sp. JG-1b	Rhodotorula sp. JG-1b	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhosp1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula sp. JG-1b	Mycocosm	Y
1305764	Pseudozyma hubeiensis SY62	Pseudozyma hubeiensis SY62	Pseudozyma hubeiensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Psehu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Pseudozyma;s__Pseudozyma hubeiensis	Mycocosm	Y
1306850	Termitomyces sp. J132	Termitomyces sp. J132	Termitomyces sp. J132	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/TerJ132_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Termitomyces;s__Termitomyces sp. J132	Mycocosm	Y
1307806	Acarospora strigata CBS 132363	Acarospora strigata	Acarospora strigata	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Acastr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Acarosporales;f__Acarosporaceae;g__Acarospora;s__Acarospora strigata	Mycocosm	Y
1314663	Schizophyllum commune Tattone D v1.0	Schizophyllum commune Tattone D	Schizophyllum commune	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Schco_TatD_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	Mycocosm	Y
1314666	Schizophyllum commune Loenen D v1.0	Schizophyllum commune Loenen D	Schizophyllum commune	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Schco_LoeD_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum commune	Mycocosm	Y
1314675	Mycena galopus ATCC-62051 v1.0	Mycena galopus ATCC 62051	Mycena galopus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Mycgal1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena galopus	Mycocosm	Y
1314676	Ramaria rubella (R. acris) UT-36052-T v1.0	Ramaria acris UT-36052-T	Ramaria acris	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ramac1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria;s__Ramaria acris	Mycocosm	Y
1314777	Sistotremastrum niveocremeum HHB9708 ss-1 1.0	Sistotremastrum niveocremeum HHB9708	Sistotremastrum niveocremeum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Sisni1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__;g__Sistotremastrum;s__Sistotremastrum niveocremeum	Mycocosm	Y
1314778	Polyporus arcularius v1.0	Polyporus arcularius HHB13444	Polyporus arcularius	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Polar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Polyporus;s__Polyporus arcularius	Mycocosm	Y
1314782	Neolentinus lepideus v1.0	Neolentinus lepideus HHB14362 ss-1	Neolentinus lepideus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Neole1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gloeophyllales;f__Gloeophyllaceae;g__Neolentinus;s__Neolentinus lepideus	Mycocosm	Y
1314783	Daedalea quercina v1.0	Daedalea quercina L-15889	Daedalea quercina	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Daequ1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Daedalea;s__Daedalea quercina	Mycocosm	Y
1314786	Dissoconium aciculare v1.0	Dissoconium aciculare CBS 342.82	Dissoconium aciculare	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Disac1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Dissoconiaceae;g__Dissoconium;s__Dissoconium aciculare	Mycocosm	Y
1314788	Lophiostoma macrostomum v1.0	Lophiostoma macrostomum CBS 122681	Lophiostoma macrostomum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lopma1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma macrostomum	Mycocosm	Y
1314799	Conidiobolus thromboides FSU 785 v1.0	Neoconidiobolus thromboides FSU 785	Neoconidiobolus thromboides	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Conth1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Zoopagomycota;c__Entomophthoromycetes;o__Entomophthorales;f__Ancylistaceae;g__Neoconidiobolus;s__Neoconidiobolus thromboides	Mycocosm	Y
1314800	Rhizopogon vinicolor AM-OR11-026 v1.0	Rhizopogon vinicolor AM-OR11-026	Rhizopogon vinicolor	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhivi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Rhizopogonaceae;g__Rhizopogon;s__Rhizopogon vinicolor	Mycocosm	Y
1314803	Dendrothele bispora CBS 962.96 v1.0	Dendrothele bispora	Dendrothele bispora	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Denbi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__;g__Dendrothele;s__Dendrothele bispora	Mycocosm	Y
1314806	Vararia minispora EC-137 v1.0	Vararia minispora EC-137	Vararia minispora	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Varmin1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Lachnocladiaceae;g__Vararia;s__Vararia minispora	Mycocosm	Y
1314977	Armillaria mellea DSM 3731	Armillaria mellea DSM 3731	Armillaria mellea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Armme1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Armillaria;s__Armillaria mellea	Mycocosm	Y
1316194	Penicillium subrubescens FBCC1632 / CBS132785	Penicillium subrubescens	Penicillium subrubescens	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pensub1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium subrubescens	Mycocosm	Y
1325616	Butyriboletus roseoflavus v1.0	Butyriboletus roseoflavus	Butyriboletus roseoflavus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Butyri1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Butyriboletus;s__Butyriboletus roseoflavus	Mycocosm	Y
1328754	Boletus edulis BED1 v4.0	Boletus edulis BED1	Boletus edulis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Boled5_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletus;s__Boletus edulis	Mycocosm	Y
1328755	Marasmius fiardii PR-910 v1.0	Marasmius fiardii	Marasmius fiardii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Marfi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Marasmius;s__Marasmius fiardii	Mycocosm	Y
1328758	Lentinus tigrinus ALCF2SS1-7 v1.0	Lentinus tigrinus ALCF2SS1-7	Lentinus tigrinus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lenti7_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Lentinus;s__Lentinus tigrinus	Mycocosm	Y
1328759	Lentinus tigrinus ALCF2SS1-6 v1.0	Lentinus tigrinus ALCF2SS1-6	Lentinus tigrinus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lenti6_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Lentinus;s__Lentinus tigrinus	Mycocosm	Y
1328760	Xylona heveae TC161 v1.0	Xylona heveae TC161	Xylona heveae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Xylhe1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Xylonomycetes;o__Xylonales;f__Xylonaceae;g__Xylona;s__Xylona heveae	Mycocosm	Y
1329386	Fennellomyces sp. T-0311 v1.0	Fennellomyces sp. T-0311	Fennellomyces sp. T-0311	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fenlin1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Lichtheimiaceae;g__Fennellomyces;s__Fennellomyces sp. T-0311	Mycocosm	Y
1330018	Calocera viscosa v1.0	Calocera viscosa TUFC12733	Calocera viscosa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Calvi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Dacrymycetes;o__Dacrymycetales;f__Dacrymycetaceae;g__Calocera;s__Calocera viscosa	Mycocosm	Y
1336337	Choiromyces venosus 120613-1 v1.0	Choiromyces venosus 120613-1	Choiromyces venosus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Chove1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Choiromyces;s__Choiromyces venosus	Mycocosm	Y
1337056	Peterozyma xylosa NRRL Y-12939	Peterozyma xylosa	Peterozyma xylosa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Petxy1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__;g__Peterozyma;s__Peterozyma xylosa	Mycocosm	Y
1340029	Aspergillus eucalypticola CBS 122712 v1.0	Aspergillus eucalypticola	Aspergillus eucalypticola	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspeuc1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus eucalypticola	Mycocosm	Y
1340428	Sporormia fimetaria v1.0	Sporormia fimetaria CBS 119925	Sporormia fimetaria	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Spofi1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormia;s__Sporormia fimetaria	Mycocosm	Y
1340429	Rhizopus microsporus var. microsporus ATCC52813 v1.0	Rhizopus microsporus ATCC 52813	Rhizopus microsporus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhimi1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Rhizopodaceae;g__Rhizopus;s__Rhizopus microsporus	Mycocosm	Y
1341132	Aspergillus welwitschiae CBS139.54b v1.0	Aspergillus welwitschiae	Aspergillus welwitschiae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspwel1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus welwitschiae	Mycocosm	Y
1343610	Actinomortierella ambigua BC1065	Actinomortierella ambigua	Actinomortierella ambigua	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/MoamBC1065_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Actinomortierella;s__Actinomortierella ambigua	Mycocosm	Y
1343610	Actinomortierella ambigua BC1291	Actinomortierella ambigua	Actinomortierella ambigua	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/MoamBC1291_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Actinomortierella;s__Actinomortierella ambigua	Mycocosm	Y
